OBJECTID,DISTRICTID,STFIPS,CDFIPS,State,CongressParty,CongressionalDistrictCode,CD,Trump,2018MedianAge,2018TotalHouseholds,2018MedianHouseholdIncome,2018AverageHouseholdIncome,2018MedianNetWorth,2018AverageNetWorth,Govtshouldfocusslightlymoreonenvironissues:Percentage,Govtshouldfocussomewhatmoreonenvironissues:Percentage,Govtshouldfocusmoreonenvironmentalissues:Percentage,Amnotinterestedinhowtohelptheenvironment:Percentage,Amslightlyinterestedinhowtohelptheenviron:Percentage,Amsomewhatinterestedinhowtohelptheenviron:Percentage,Aminterestedinhowtohelptheenvironment:Percentage,Globalwarmingisnotaseriousthreat:Percentage,Globalwarmingisaminorproblem:Percentage,Globalwarmingisaproblem:Percentage,Globalwarmingisaseriousthreat:Percentage,Amnotmoreenvironconsciousthanmostpeople:Percentage,Amslightlymoreenvironconsciousthanmost:Percentage,Amsomewhatmoreenvironconsciousthanmost:Percentage,Ammoreenvironconsciousthanmostpeople:Percentage,Company`senvironrecordnotimportantwhenbuying:Percentage,Company`senvrecslightlyimportantwhenbuying:Percentage,Company`senvrecsomewhatimportantwhenbuying:Percentage,Company`senvironrecordimportantwhenbuying:Percentage,Rarelypaymoreforenvironsafeproduct:Percentage,Occasionallypaymoreforenvironsafeproduct:Percentage,Frequentlypaymoreforenvironsafeproduct:Percentage,Usuallypaymoreforenvironsafeproduct:Percentage,Rarelyvaluegreenproductsoverconvenience:Percentage,Occasionallyvaluegreenproductsoverconvenience:Percentage,Frequentlyvaluegreenproductsoverconvenience:Percentage,Usuallyvaluegreenproductsoverconvenience:Percentage,Rarelybuynaturalproductsforenvironconcern:Percentage,Occasionallybuynaturalprodsforenvironconcern:Percentage,Frequentlybuynaturalprodsforenvironconcern:Percentage,Usuallybuynaturalproductsforenvironconcern:Percentage,HHisbetternowfinanciallythanlast12months:Percentage,HHisaboutthesamefinanciallythanlast12mo:Percentage,HHisworsenowfinanciallythanlast12months:Percentage,HHwillbebetterfinanciallyinnext12months:Percentage,HHwillbeaboutthesamefinanciallynext12mo:Percentage,HHwillbeworsefinanciallyinnext12months:Percentage,2018Education:<9thGrade:Percentage,2018Education:HighSchool/NoDiploma:Percentage,2018Education:HighSchoolDiploma:Percentage,2018Education:GED:Percentage,2018Education:SomeCollege/NoDegree:Percentage,2018Education:Associate'sDegree:Percentage,2018Education:Bachelor'sDegree:Percentage,2018Education:Grad/ProfessionalDegree:Percentage,2018EmployedCivilianPop16+:Percentage,2018Industry:Agriculture:Percentage,2018Industry:Mining:Percentage,2018Industry:Construction:Percentage,2018Industry:Manufacturing:Percentage,2018Industry:WholesaleTrade:Percentage,2018Industry:RetailTrade:Percentage,2018Industry:Transportation:Percentage,2018Industry:Utilities:Percentage,2018Industry:Information:Percentage,2018Industry:Finance/Insurance:Percentage,2018Industry:RealEstate:Percentage,2018Industry:Professional/TechSvcs:Percentage,2018Industry:Management:Percentage,2018Industry:Admin/WasteMgmt:Percentage,2018Industry:EducationalServices:Percentage,2018Industry:HealthCare:Percentage,2018Industry:Arts/Entertainment/Rec:Percentage,2018Industry:Accommodation/FoodSvcs:Percentage,2018Industry:OtherServices:Percentage,2018Industry:PublicAdministration:Percentage,2018UnemployedPopulation16+:Percentage,2018Occupation:Management:Percentage,2018Occupation:Business/Financial:Percentage,2018Occupation:Computer/Mathmatical:Percentage,2018Occupation:Architecture/Engineer:Percentage,2018Occupation:Life/SocialSciences:Percentage,2018Occupation:SocialService:Percentage,2018Occupation:Legal:Percentage,2018Occupation:Education/Library:Percentage,2018Occupation:Arts/Entertainment/Rec:Percentage,2018Occupation:HealthPractices:Percentage,2018Occupation:HealthSupport:Percentage,2018Occupation:ProtectiveService:Percentage,2018Occupation:FoodPreperation:Percentage,2018Occupation:BuildingMaintenance:Percentage,2018Occupation:PersonalCare:Percentage,2018Occupation:Sales:Percentage,2018Occupation:Office/Admin:Percentage,2018Occupation:Farm/Fish/Forestry:Percentage,2018Occupation:Construction/Extraction:Percentage,2018Occupation:Maintenance/Repair:Percentage,2018Occupation:Production:Percentage,2018Occupation:Transportation/Moving:Percentage,2018GenerationAlphaPopulation:Percentage,2018GenerationZPopulation:Percentage,2018MillennialPopulation:Percentage,2018GenerationXPopulation:Percentage,2018BabyBoomerPopulation:Percentage,2018Silent&GreatestGenerationsPopulation:Percentage,Education-DidnotFinishHighSchool(%),Education-HighSchoolDegreeorGED(%),Education-CollegeDegree(%),2018Industry-BlueCollar,CongressionalDistrictCode
111,1224,12,24,FL,Democrat,FL-24,FL-24,0,36.7,256157,39626,57202,23409,280844,14.02485422,43.10737811,35.83043482,8.264413126,22.83186905,47.08199143,21.58125714,8.77901734,16.44157026,35.91700375,38.74354812,13.17239069,37.24559641,36.45788782,12.88829344,13.67875025,32.22700298,39.76829069,14.08119273,15.50185075,26.94818746,40.68808561,16.62690336,15.65987341,29.65982188,39.81002929,14.61984387,14.34485009,29.70585457,40.99090511,14.72152801,29.31887083,52.29570848,18.14924553,46.53011448,45.95608001,7.269900978,10.82348553,10.936359,28.25743002,3.368144164,18.11255938,8.559341997,13.06917671,6.8735032,92.08070766,0.273864704,0.009391378,7.378290769,4.108879397,2.627162289,12.74500894,6.453694447,0.577115332,1.703171862,2.914659638,2.731982187,5.014390015,0.016359175,7.38859099,7.362234542,14.01617741,2.684116453,11.52140325,6.380381108,4.092823169,7.919292343,6.153170347,2.926777546,1.254809294,0.843103396,0.386258293,1.47353752,1.112423884,4.337301948,1.717713351,4.8726105,3.877427368,3.797146233,7.949650095,7.565512436,3.745039232,12.18637341,14.37547336,0.260535006,5.769941531,3.349692508,3.407252567,8.637947227,2.549506103,22.63145641,26.60431703,20.06199488,21.03901287,7.113845745,21.75984453,31.62557418,28.50202191,11.77042625,FL-24
112,1225,12,25,FL,Republican,FL-25,FL-25,0,40.7,252338,50006,70802,61567,600301,16.01129648,42.79832954,34.11346153,7.72545672,22.16564113,47.21362815,22.35281927,10.55368871,17.10706162,34.24093346,37.71442012,12.54241526,36.46601763,38.05078153,12.39421886,14.66486397,32.51405892,38.30013306,14.1554697,15.86063289,26.24605865,41.46127238,15.88678519,17.34440612,29.75145441,39.28240706,13.06710616,14.59117697,28.93119312,41.77361973,14.16698329,30.16380554,52.43750997,16.85705216,43.0884721,48.92750877,7.466071907,12.6682873,9.620511803,27.75061417,2.965641554,14.33430167,9.027750982,15.83255701,7.800335518,94.37113969,2.635623311,0.075076401,9.171097646,6.959140773,4.444817373,11.86825416,7.477609567,0.599139124,1.53538601,3.272447844,3.267148333,5.744963993,0.065949466,6.666490016,5.674892685,11.23201847,2.366525935,8.134454474,5.933979874,2.874690126,5.628860308,9.03743221,3.65106844,1.510949378,0.883546197,0.259970441,1.074622999,0.824957162,3.653129361,1.369629093,3.921932319,2.705694619,2.183987234,5.665176915,6.746865928,3.340458231,12.43618506,14.88838642,2.227266571,6.252244932,4.076795798,4.496929228,8.792182633,2.130111719,20.65866932,23.71772062,21.49655948,22.27832867,9.718610188,22.2887991,30.71625572,32.66064351,18.84093813,FL-25
113,1226,12,26,FL,Republican,FL-26,FL-26,0,37.8,238510,56056,75283,81283,517481,15.64438584,43.71936429,33.87265608,7.548841001,23.41314975,47.9797624,21.06898299,10.72472229,18.13265159,34.36685354,36.88632116,12.60706773,37.28255144,37.76114796,12.35929799,14.24231444,33.3016282,39.54519072,12.99960746,15.23104486,27.87937959,42.10642859,14.77224308,17.10449944,31.6670525,39.13738555,12.0739518,14.58536733,29.91370836,41.93951533,13.56241549,30.97356564,52.22137228,16.8018748,45.20900224,47.15509345,7.691094716,8.936646213,8.611511516,25.40988432,3.065609979,17.74585938,10.27212939,17.81992627,8.138432934,94.35639873,1.785269451,0.024338076,7.510157568,3.449421183,3.34261998,13.12108622,6.632555183,1.11783351,1.535589425,4.161524652,2.753352212,6.33849396,0.055548079,6.590750958,7.829415858,13.17262568,2.095937832,8.794635315,5.627535813,4.061309045,5.643601271,9.092705163,4.031244363,1.67159632,1.200010308,0.623341074,1.053122861,0.871303118,5.047144285,1.583120256,5.130180073,2.603315132,3.142188766,6.117160634,5.943358139,3.262733824,12.75343811,16.1642047,1.244964166,5.106128328,4.464175784,2.655427248,6.239137344,2.332988035,22.22858757,25.79444802,21.67781039,20.96000816,7.006157822,17.54815773,28.4754943,36.23048859,12.76918628,FL-26
114,1227,12,27,FL,Republican,FL-27,FL-27,0,41.7,301641,53236,89294,45319,666780,15.54984392,42.66928352,35.80728539,7.485509273,22.16607032,47.5046695,22.8397324,9.383368535,16.54820116,34.03110644,40.24049945,11.63646359,35.83059271,39.01871337,13.51310515,13.29144444,33.03869659,38.9127856,14.74501786,14.53412675,26.68881666,41.69664471,17.0800904,16.02756373,30.6586168,40.14469831,13.15336863,13.9630169,27.84341335,42.37127123,15.81635113,30.83028731,52.49082977,16.6743822,41.66642556,49.81579176,8.50379829,9.471735273,6.298644087,21.30054741,1.902246273,13.08786183,8.839440335,22.23326286,16.86626194,95.3793024,0.281204954,0.029407054,7.840130651,3.535935683,3.581096516,10.48519013,4.955351165,0.647742877,1.755758663,5.088995723,4.072089292,10.80236622,0.083495028,4.942485579,8.056482549,11.87231037,2.47570636,10.20477287,6.400235256,2.888980494,4.6206976,11.87834932,5.535352793,1.652571411,1.290759621,0.729662528,0.911356112,2.849333484,5.295895353,2.62274163,5.581301315,1.858158226,1.769149375,6.984963018,6.270791706,3.273110137,13.05043047,12.6353184,0.149923463,5.582876693,2.690745443,2.485683753,4.901788316,1.880387596,17.98912518,25.0986664,22.15317156,22.50772186,10.3709274,15.77037936,23.20279368,47.93896513,11.68667834,FL-27
115,1301,13,1,GA,Republican,GA-01,GA-01,1,36.1,283712,51059,69837,64999,579203,17.1436931,44.94707674,30.71080667,8.051735711,25.91570143,49.04514397,17.19773506,12.57921278,20.71476516,34.89406743,31.91935012,14.49030171,39.7423541,35.19233086,10.82887286,15.34774452,35.28871143,37.8827255,11.53933532,16.03703767,28.48045712,41.78131938,13.72631362,17.1311292,33.26024474,38.07841247,11.52350137,16.20415469,30.03132368,41.61661188,12.22604685,29.41293909,52.77472764,17.87773437,42.93134606,48.62193002,9.099185928,3.550668494,8.419452888,23.98315355,5.924667739,23.38935574,8.256948169,16.0905497,10.38520373,95.47026083,1.515061564,0.019591313,7.221476829,9.407986132,2.067477233,11.93200033,5.819510573,0.948694506,1.115220669,2.689946688,1.912230916,4.592381947,0.024934399,4.129908218,8.629379846,12.45146697,2.051447976,10.21508887,4.89515679,8.361038221,4.529739166,8.780470429,3.478942307,1.222082379,1.672385747,0.663729949,1.680697213,0.862017787,5.967632776,1.369017228,5.964961233,2.135749991,3.020030634,7.101851082,4.463851059,3.180323197,10.50569335,13.1119317,0.925244298,5.670497857,5.078305886,5.556808872,7.58777502,2.702784623,23.56900937,26.38684256,19.2480331,21.12281072,6.970519629,11.97012138,29.90782128,34.73270159,18.16411584,GA-01
116,1302,13,2,GA,Democrat,GA-02,GA-02,0,36.6,253304,37754,53967,27941,359767,17.1631416,42.53400548,32.48005114,8.454772321,25.54974891,47.82449627,18.06449874,11.88035307,20.7094553,35.48220007,31.80379259,14.80663473,39.36163658,34.768393,11.02443928,15.94368106,34.51999507,36.94408928,12.31244994,16.32089932,27.92127519,40.61344661,14.83782889,16.83983918,31.41810185,39.09051698,12.30262955,17.3119878,30.42585803,39.88404245,12.12451476,27.36863793,52.95343213,19.41663072,43.51142245,47.81563867,9.086550311,5.780323639,12.65793736,26.94231485,6.338437682,22.60350732,7.613744979,10.88444923,7.179284946,93.04929841,3.478632354,0.142767424,5.992215341,10.82732079,2.09915581,11.39437401,4.09534381,0.970891511,1.215166209,4.167275223,1.864374598,3.414368756,0.037243676,4.361526553,10.10289478,13.86268038,1.123152422,8.228661565,5.176505813,7.445448969,6.950701593,7.334083075,3.274887539,1.300972717,0.928170824,0.381565111,1.594175381,0.491470468,6.528232167,0.936203774,5.383171701,2.803134311,2.814088333,6.911622948,4.931865981,3.258091371,10.38733423,13.77869954,1.81435123,4.990287434,4.223871005,7.841984577,8.091736286,2.657681075,23.92398967,25.25047385,18.78992008,22.03242059,7.34551474,18.438261,33.28075253,25.67747915,20.44093591,GA-02
117,1303,13,3,GA,Republican,GA-03,GA-03,1,38.5,270983,56902,77086,108085,659321,17.85355998,45.26873832,29.61767883,8.12228955,26.34929417,49.40971937,16.11537041,13.25001882,21.70285852,34.64456229,30.39940893,14.76480691,39.74270312,35.33455072,10.15688877,15.85047508,36.00265421,37.16413181,10.98203859,16.25438355,29.25683992,41.46496046,13.02083972,17.46260739,33.80663166,38.13879955,10.58951029,16.53643668,30.6930173,41.11094965,11.6644986,28.69798606,53.1744545,18.128785,40.75273693,49.72766379,9.514872131,4.108739223,8.947602838,24.98051411,5.942003627,21.77250024,7.662130563,16.48148443,10.10502497,95.02156328,0.697206279,0.058460502,6.674576593,13.01624511,2.634466354,11.46257808,8.330477504,1.467272198,1.424362766,3.89755877,1.918253212,4.934872697,0.031102139,4.093099069,9.268149394,11.0879125,1.372813851,7.569915016,4.781665865,5.279012104,4.978436717,9.150652425,4.247169849,2.105729993,1.451433146,0.526432498,1.505573906,0.677911434,6.51705002,1.127452533,5.083183822,2.097954458,2.605380094,5.84374631,3.731968679,2.645697681,10.611589,13.44101969,0.298350147,5.120909565,5.163818997,7.750480211,8.296495538,2.385391239,23.85109579,23.13648435,21.1144344,22.45406261,7.058263365,13.05634206,30.92251774,34.24863996,20.44648848,GA-03
118,1304,13,4,GA,Democrat,GA-04,GA-04,0,35.7,265614,55418,73422,82446,536039,15.62184668,44.99330577,31.92494574,8.154058748,24.43869714,48.29346367,18.59544792,11.33950959,19.3862097,34.66142599,34.10975673,13.44223335,39.10955062,35.80849657,11.1240754,14.46473923,34.58166874,38.98641976,11.44525516,15.50032889,28.93951533,40.88195389,14.16327474,16.48537575,33.51686463,37.61387812,11.85909672,14.7029356,31.27004013,40.65236055,12.85955734,31.22792113,51.38535657,16.87018208,46.36548895,45.13113347,7.978951255,4.669819633,7.212206407,21.59420171,3.736224555,22.15710463,9.138002402,19.26574673,12.22669393,93.18786965,0.242584749,0.041244834,6.30883155,7.608857871,2.357467893,11.84649324,6.725078759,0.823268599,2.718088845,4.265041475,1.941763379,7.066162684,0.055897604,5.518938705,10.03416266,12.97692731,1.701349412,7.485937411,4.989268203,5.291820769,6.812383209,8.051154448,5.035397294,3.307455818,1.539354898,1.120665561,1.946104941,0.851488749,6.2298694,1.620216481,5.14854924,2.663276631,2.387316128,5.679305133,4.053119005,3.146275347,10.19317235,15.61741075,0.150869262,5.019659133,3.247216652,5.537661689,7.454189743,2.64452237,24.4517231,26.05209527,21.39608603,20.29851796,5.156920048,11.88202604,25.33042627,40.63044307,14.201519,GA-04
119,1305,13,5,GA,Democrat,GA-05,GA-05,0,34.1,323709,51049,79664,26419,352708,14.2426347,43.06762676,35.66105049,7.201333993,23.56469636,47.80621722,20.73716867,9.019685568,16.95288109,35.60584965,37.86957533,11.69127499,36.81306081,37.45057314,13.36613715,12.76351438,33.26612045,39.56769719,13.69652317,14.64230841,27.91622577,41.00373793,15.75746358,14.87064659,31.25448404,39.8969366,13.28046939,14.26425639,28.3899374,42.17425774,14.47818011,31.09756297,51.27011063,16.94698427,46.29237115,44.84257115,8.176111961,3.597060751,7.968989716,18.21202805,3.363919725,18.30283444,5.787886389,23.6644947,19.10278622,93.43995905,0.20853252,0.016537895,4.255148712,5.202460012,2.498255769,10.09845216,6.359337451,0.716297579,2.946587767,4.598568438,2.403938086,12.49024523,0.06279232,5.501434146,10.68296338,10.23902426,2.578102793,9.843923616,4.625959327,4.671438538,6.56004095,10.18114163,7.520607768,3.621540608,1.791002351,1.518127083,1.687898912,2.506007907,6.750820435,3.409648828,4.621308044,1.551461278,1.943719476,7.071500556,3.470632316,3.199049071,11.14421561,12.343213,0.14238094,3.502674488,1.984805809,3.138582392,6.899144681,2.538511579,21.53018475,32.31407754,20.33580536,17.74642207,5.534998699,11.56605047,21.57594778,48.55516731,9.682679139,GA-05
120,1306,13,6,GA,Republican,GA-06,GA-06,0,38.3,294120,89191,125518,185219,1189325,17.60735088,43.47635312,32.50802282,7.09087937,23.79313608,50.06598928,19.05085562,11.23521264,19.55123848,33.44064836,35.77410502,11.5752252,38.05955382,38.30303447,12.06373515,13.41414941,35.95736077,39.06823481,11.54253168,13.46508247,27.97205565,43.93819205,14.62329327,15.71783775,34.06647108,39.53626829,10.67615352,13.77618708,29.58866395,42.37578615,14.25299619,32.28880419,52.32717605,15.37989005,43.53107175,47.62171882,8.841531089,3.575138538,2.874437644,11.27860053,1.349848429,14.15245892,6.346469464,36.7117839,23.71126257,96.86838696,0.288043247,0.065324516,5.788083483,6.793039625,3.486814388,9.765541791,3.019838772,0.579163373,3.778644564,6.910671091,2.674991598,16.39882037,0.105323948,5.695067052,7.621430228,9.444836286,2.147425125,8.592540698,4.34952403,2.494875812,3.131842307,14.83458223,9.682939414,6.968895116,2.537005392,0.995252138,1.362347517,2.069083043,5.722285601,2.448722622,5.186435222,0.902709074,0.90081561,6.015062508,3.38930098,2.71191415,13.16999049,9.994887647,0.139642987,4.050593364,1.591456689,2.189791388,3.135813456,2.287701439,23.22291432,24.10016415,22.91193507,21.37793833,6.099346692,6.449576181,12.62844896,66.76951594,12.93449087,GA-06
121,1307,13,7,GA,Republican,GA-07,GA-07,1,35.4,276747,75673,98100,159043,785510,17.4586026,44.54119256,31.03219284,7.609952557,24.97241274,49.08020458,18.33990802,12.27467655,20.71968045,34.03540419,32.97073438,12.88622157,38.78817614,36.99962997,11.32332924,14.46282493,35.71062787,39.02721061,10.79256367,14.76512839,28.84900025,42.82450541,13.55806209,16.90702269,33.76514821,38.38840873,10.93496016,14.66749924,30.78324677,41.86440286,12.68567709,32.95735374,51.10646368,15.93453065,46.38392208,45.88900342,7.722779474,5.122741923,5.377220598,17.69432576,2.968480624,18.62828873,8.917809759,27.17037703,14.12075557,95.97543001,0.188180894,0.025234986,7.984830169,8.705108763,3.990011752,11.98541658,3.691758254,0.539788363,3.203641529,6.251547145,2.024566859,11.10195175,0.072820959,5.530307218,7.402743163,9.257875118,1.891181935,7.898069884,5.76343042,2.492014929,4.024569991,11.84554266,6.647375922,5.553859871,2.285568712,0.628230979,1.15888668,0.819536205,5.611539839,1.91641692,4.326958896,1.403545876,1.189889663,5.436096604,4.069321708,2.933266681,13.39449012,12.44901932,0.137951256,6.059761253,2.961625998,4.157043325,5.013831176,2.684325588,26.53283191,24.62898703,23.53566,18.48591102,4.132284456,10.49996252,20.66280639,50.20894236,16.90335481,GA-07
122,1308,13,8,GA,Republican,GA-08,GA-08,1,37.2,268179,45778,63276,59083,476351,17.86775483,44.11821399,30.73694624,8.282871264,25.94259508,48.57305998,17.23020523,12.8675548,21.67214021,34.75354507,30.72039831,15.11861768,39.58808404,34.79373288,10.54138981,16.04202808,35.10323357,37.2328238,11.62882466,16.62538779,28.54243724,41.16250059,13.671311,17.47569638,32.69505635,38.48082805,11.34478231,17.18528944,30.15558683,40.94701392,11.72883957,27.53410508,53.5832615,18.89318044,40.7080692,49.92908034,9.464320135,4.925751917,10.99009261,27.66708165,6.122104262,20.34862504,8.859513577,12.03296486,9.053866093,95.08383002,3.533982084,0.159771681,6.195340207,10.08236617,2.096036954,11.99543878,3.895401088,1.123877813,1.028208077,3.761721153,1.79453233,4.357643754,0.018038738,3.508534578,9.672306994,13.72619128,1.218903309,7.482855146,4.86949295,9.479356919,4.916169976,7.957660505,3.845150317,1.583865637,1.478854411,0.559523004,1.643780018,0.59495624,6.454647069,0.866503674,6.158940611,2.347290807,2.853019717,5.939254549,3.561362311,3.178039125,10.6518749,13.32450724,2.342459002,5.266989431,5.19612296,6.922687901,7.272510574,2.561755354,23.49505608,25.00960833,19.62055833,21.85192691,7.461095,15.91584453,33.78918591,29.94634453,19.97146014,GA-08
123,1309,13,9,GA,Republican,GA-09,GA-09,1,40.1,275770,49987,68158,104307,618403,17.76436437,45.79187713,29.27046829,8.534663369,26.46470931,49.2338946,15.77206066,13.56560836,21.66750596,34.81856665,29.9507252,15.76913889,39.75910862,35.10713445,9.359805719,16.19348308,35.20028736,38.15729093,10.44601685,16.48325396,29.12231734,42.03155856,12.3515268,17.65316522,33.31471421,38.29822339,10.72839737,17.36769106,30.81230375,40.67860697,11.14655429,26.9254897,54.59998384,18.48140121,38.87570273,51.3145389,9.805461648,7.090241185,10.59238244,25.63052419,6.428783434,19.84623806,7.777139619,13.83048025,8.804210818,95.7988646,1.895091209,0.163424596,8.492314432,16.15597682,3.034451749,12.66065041,3.790182419,1.128407922,1.321519878,3.364471435,1.798247005,4.932713454,0.041792886,4.469244759,9.13650133,10.51047849,1.428740247,6.879685487,5.164447801,3.631657679,4.201135397,8.341283589,3.481203289,1.623869791,1.331031362,0.511026116,1.346019156,0.476727127,5.793358678,1.120914025,4.826934218,1.969741951,2.035457661,5.541448455,4.474432842,3.018022822,11.44779204,12.78112921,0.958930563,6.630657532,4.6439102,10.35425956,7.291849811,2.360478818,22.95239854,22.09835395,20.28864024,23.92108623,8.379042232,17.68262363,32.05930763,30.41183069,26.70680705,GA-09
124,1310,13,10,GA,Republican,GA-10,GA-10,1,36.8,269725,52554,71343,92292,574047,18.40184094,44.5025963,29.44164521,8.082328888,26.20084348,49.21956936,16.49041464,13.17775478,22.11348452,34.64964884,30.05569005,14.71842733,40.03473143,34.98173606,10.26527627,16.16003832,35.8614849,36.36757145,11.60919442,15.95729574,29.77954952,41.04690454,13.21710566,17.17905507,33.87135684,37.77735956,11.16795127,16.93661942,30.73492049,40.95400224,11.38232803,28.40175539,53.70899168,17.88891075,41.35726323,49.51333225,9.122731978,4.22315408,10.06143101,26.24589835,5.903943867,19.97126058,7.738361853,14.91997349,10.93597677,95.59557066,1.639440265,0.267335053,7.062564601,10.83336505,2.919603302,12.22889502,4.197423862,1.273428418,1.364199356,3.326901285,1.748365391,4.676752977,0.036893994,4.779821913,12.66752362,12.03183425,1.565945087,7.353031603,4.975711454,5.05096349,4.404429342,8.90755712,3.705796749,1.717034777,1.417490681,1.060263119,1.422468442,0.693958462,7.942164272,1.191148955,5.617549829,2.268980642,2.957961343,5.906552783,4.073858263,2.768806421,11.14022939,13.21859106,0.966271276,5.117431241,4.496382339,6.856133919,6.553368919,2.325599938,23.48417396,25.75302926,20.21491201,21.56216528,6.660119549,14.28458509,32.14984222,33.59431211,19.80270497,GA-10
125,1311,13,11,GA,Republican,GA-11,GA-11,1,36.5,292940,69807,98105,125949,796370,17.53351395,44.7986653,31.08718898,7.523925387,24.85094221,49.66791446,17.95939336,12.09447327,20.49157696,34.19518832,33.22846715,13.02354302,38.94947514,36.62395601,11.40235648,14.54583182,35.94556106,38.37499812,11.12624605,15.08784495,28.60353388,42.51816054,13.78811788,16.64176095,34.19903713,38.30588684,10.84862957,14.79566992,30.21216994,42.19519501,12.79646311,31.72809984,52.19005768,16.07866302,43.99744305,47.43928499,8.557247731,4.020713925,5.64616573,17.64307581,3.795264026,20.26111752,7.191889907,26.66183469,14.77993839,96.25298914,0.404617055,0.09202395,7.893876923,8.894607348,3.269373084,12.08084652,3.925073763,0.904621861,2.627608146,5.564926141,2.737171909,10.26920009,0.060308124,4.982988784,8.331411162,9.738680814,1.980557237,8.529875347,4.617295697,3.094455497,3.747010856,12.33577449,6.584397736,4.243673654,2.259272074,0.482705264,1.128554816,1.51250853,5.961854511,2.014675778,4.622581668,1.515391787,1.710011629,6.637017175,3.350584821,2.92626551,13.19786831,12.45663101,0.195340657,5.597362781,2.81910446,3.747272919,4.70115042,2.4509616,23.89393649,25.81726407,22.36866654,20.01648457,5.452686729,9.666879655,21.43833983,48.63366299,17.28512528,GA-11
126,1312,13,12,GA,Republican,GA-12,GA-12,1,36.1,273918,44500,62643,53962,460495,17.66549887,43.70405735,31.18360914,8.355683023,25.81529561,48.59934144,17.36834161,12.58977905,21.39058364,34.91799653,31.17816798,14.98406268,39.82100356,34.59644184,10.77717242,16.23412411,35.02401129,36.81994341,11.95316394,16.73032233,28.56009492,40.86114173,13.86757282,17.53104969,32.4754446,38.22621864,11.76289905,17.18720381,30.22491277,40.75231863,11.89138051,27.87257869,53.39492955,18.77865382,42.07943384,49.14380797,9.217491733,5.026581502,10.78094832,26.83839144,6.344679288,20.57147664,8.451912206,12.93598895,9.050021647,95.03177493,2.432207799,0.062494448,7.091692362,11.65061479,1.934155595,11.58367911,3.890200109,2.259951527,1.252109584,2.286598906,1.477660614,4.540205819,0.011737536,4.164921898,9.7805398,14.74424861,1.611849201,7.954242643,4.918027586,6.352862055,4.968225065,7.580227645,2.908688314,1.544913523,1.540155062,0.56847742,1.681639956,0.486949129,6.331924829,1.071922545,7.050452371,2.678061594,2.869351707,6.628535536,4.209651427,3.132653191,10.14376895,13.34113721,1.514142145,5.681284657,4.38698339,7.537084269,7.111995127,2.55048696,23.86583939,26.14259253,19.27941492,21.33558904,6.826077161,15.80752982,33.18307073,30.43792281,21.2370094,GA-12
127,1313,13,13,GA,Democrat,GA-13,GA-13,0,35.4,269827,57163,74801,91538,518264,16.20011649,45.58501156,31.10683587,8.075083397,25.063099,48.84109642,18.01772067,12.18472563,20.15532061,34.85924069,32.80124256,13.88354484,39.25499056,36.01602626,10.84314383,14.98455619,34.86206471,38.7088974,11.4421872,15.96519406,29.10814198,41.29886863,13.62567732,17.10944808,33.54025098,37.80574333,11.53714457,15.44804702,31.32022521,40.91480311,12.31886616,31.15007854,51.44165769,17.40844026,45.61289867,46.20982403,8.171099776,4.295181232,6.911906209,24.02660408,3.979137058,22.89750104,8.281766465,18.58561174,11.02229219,94.07286555,0.203441508,0.022575102,6.633361751,7.192427514,3.155468088,11.36722786,9.921358968,1.041641768,2.346748256,4.128853371,2.234403924,6.350774592,0.0754274,5.654399091,8.44680642,10.98504466,1.263408947,8.450790261,4.891360641,5.634745472,5.927134448,9.069613647,5.314710202,2.978851113,1.419841124,0.543661575,1.767497696,0.800752149,5.695565453,1.336711631,4.328311037,1.959784448,2.874474465,5.694503095,3.382547056,2.747257125,10.87429386,16.00521618,0.156697767,5.367031321,3.911866802,4.440920958,9.330688063,2.75891922,25.21182984,25.69193362,22.19305724,19.38624606,4.758145581,11.20708744,28.00574113,37.88967039,14.05180588,GA-13
128,1314,13,14,GA,Republican,GA-14,GA-14,1,37.7,258994,49613,63931,80419,434303,17.6375375,45.7777235,29.47391062,8.69245043,26.47817956,48.77272545,16.05099396,13.60428279,21.58512178,34.58041537,30.23564838,15.70812994,39.85461545,34.5047702,9.929021133,16.6669097,35.81753291,36.77649495,10.73596372,17.37378193,29.29582548,40.55529024,12.77163908,18.08284149,33.20968841,37.73527471,10.96927895,17.4762219,30.84409075,40.57661671,11.1083567,27.69634023,53.6765376,18.62858039,40.31942313,50.30659079,9.369064588,7.479182188,12.23753916,25.4321008,7.782342215,21.32863535,7.466216077,11.34472979,6.929254428,94.81196707,0.771849154,0.06688364,7.661461288,20.04150369,2.640112269,11.06804813,4.539428503,1.597742677,1.358872533,3.272819563,1.382759547,4.611089546,0.040309337,4.081693589,8.536920367,10.79185453,1.446955899,6.797348541,5.273954197,4.01719865,5.188316027,7.570392046,3.159356245,1.450837538,1.346929026,0.384282345,1.331701054,0.68734884,5.93771461,1.012510824,4.683347765,1.913947031,2.355856797,5.193036935,3.86790481,2.844047655,10.4628109,13.41435012,0.506703293,6.024305037,5.633155176,12.05159595,8.167268818,2.567707736,24.28694351,23.58310625,21.32809231,21.35916832,6.875119988,19.71672134,33.21444301,25.7402003,28.54169777,GA-14
